,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
327,37.658985,b'management',b'married',b'primary',b'no',1068.6207,b'no',b'no',b'cellular',14.593039,b'jul',427.3865,1.5114851,-0.7696717,0.062344223,b'success',0
328,39.832817,b'management',b'married',b'secondary',b'no',3371.5266,b'no',b'no',b'cellular',14.557928,b'jul',536.76935,1.9719983,-0.4325862,0.2048336,b'success',0
329,37.733334,b'management',b'married',b'secondary',b'no',2410.5732,b'no',b'no',b'cellular',15.226616,b'jul',443.02982,1.6475788,-0.6717503,0.122344494,b'success',0
330,40.607273,b'management',b'married',b'secondary',b'no',4477.135,b'no',b'no',b'cellular',14.712588,b'jul',554.1612,2.337203,0.1514337,0.39673448,b'success',0
331,39.576782,b'management',b'married',b'secondary',b'no',2937.5432,b'no',b'no',b'cellular',14.844421,b'jul',488.57944,1.7841252,-0.4153824,0.1819022,b'success',0
332,39.404152,b'management',b'married',b'secondary',b'no',3436.102,b'no',b'no',b'cellular',15.2492895,b'jul',524.7248,1.8589071,-0.51309586,0.16170815,b'success',0
333,38.463055,b'management',b'married',b'secondary',b'no',1806.6129,b'no',b'no',b'cellular',15.637418,b'jul',401.55038,1.6420115,-0.83648586,0.0497967,b'success',0
334,39.296577,b'management',b'married',b'secondary',b'no',2614.1177,b'no',b'no',b'cellular',14.606424,b'jul',475.27255,1.7647387,-0.62902665,0.1127474,b'success',0
335,37.94999,b'housemaid',b'married',b'secondary',b'no',2241.4106,b'no',b'no',b'cellular',14.874165,b'jul',380.88434,1.6278597,-0.8080814,0.07063821,b'success',0
336,37.84866,b'management',b'married',b'secondary',b'no',992.1163,b'no',b'no',b'cellular',14.635998,b'jul',417.18054,1.5988889,-0.70527434,0.07229373,b'success',0
337,37.444813,b'housemaid',b'married',b'secondary',b'no',606.9319,b'no',b'no',b'cellular',16.21492,b'jul',404.50125,1.4370764,-0.9048923,0.028527377,b'success',0
338,39.311165,b'management',b'married',b'secondary',b'no',2931.651,b'no',b'no',b'cellular',14.824329,b'jul',463.86694,1.9750619,-0.2830274,0.17416552,b'success',0
339,39.5266,b'management',b'married',b'secondary',b'no',3017.606,b'no',b'no',b'cellular',15.18931,b'jul',493.62473,1.841677,-0.3968792,0.18217266,b'success',0
340,36.10187,b'housemaid',b'married',b'primary',b'no',37.47512,b'no',b'no',b'cellular',14.132152,b'jul',357.64996,1.4697759,-0.8456595,0.047870725,b'success',0
341,37.692184,b'management',b'married',b'secondary',b'no',1149.1561,b'no',b'no',b'cellular',14.61208,b'jul',431.23096,1.5140405,-0.78586197,0.0813663,b'success',0
342,38.20379,b'management',b'married',b'primary',b'no',1538.2336,b'no',b'no',b'cellular',14.374351,b'jul',383.22092,1.5649643,-0.78380895,0.078538805,b'success',0
343,39.241734,b'management',b'married',b'secondary',b'no',1575.4617,b'no',b'no',b'cellular',15.286276,b'jul',423.60855,1.6704705,-0.7557163,0.09574965,b'success',0
344,40.017303,b'management',b'married',b'secondary',b'no',3346.5427,b'no',b'no',b'cellular',14.891011,b'jul',533.79224,2.315272,0.012581825,0.25208145,b'success',0
345,37.011036,b'management',b'married',b'secondary',b'no',-138.11151,b'no',b'no',b'cellular',15.046359,b'jul',361.42322,1.4714408,-0.8338611,0.035077333,b'success',0
346,40.27765,b'management',b'married',b'secondary',b'no',3593.8313,b'no',b'no',b'cellular',14.694965,b'jul',538.1578,2.0761187,-0.3275702,0.23157597,b'success',0
347,38.21941,b'management',b'married',b'secondary',b'no',426.12592,b'no',b'no',b'cellular',14.611103,b'jul',370.81247,1.3488762,-0.91570026,0.022718558,b'success',0
348,39.0691,b'management',b'married',b'secondary',b'no',2211.9753,b'no',b'no',b'cellular',14.920438,b'jul',493.40182,1.8482069,-0.68258715,0.13967007,b'success',0
349,40.101383,b'management',b'married',b'secondary',b'no',2925.5354,b'no',b'no',b'cellular',14.775746,b'jul',552.99426,2.106577,-0.41756535,0.16752705,b'success',0
350,37.009785,b'management',b'married',b'primary',b'no',719.6763,b'no',b'no',b'cellular',14.880253,b'jul',390.7539,1.4635638,-0.8894226,0.033817574,b'success',0
351,38.576298,b'management',b'married',b'secondary',b'no',2271.4004,b'no',b'no',b'cellular',14.693344,b'jul',399.87805,1.64504,-0.5482311,0.13575256,b'success',0
352,39.532104,b'management',b'married',b'secondary',b'no',1747.293,b'no',b'no',b'cellular',15.032698,b'jul',418.91794,1.4992844,-0.8116677,0.073277205,b'success',0
353,38.20011,b'management',b'married',b'secondary',b'no',1637.549,b'no',b'no',b'cellular',14.67139,b'jul',420.11777,1.7486411,-0.6335485,0.11597648,b'success',0
354,38.565456,b'management',b'divorced',b'secondary',b'no',2065.4563,b'no',b'no',b'cellular',14.761521,b'jul',486.2163,1.5894858,-0.8160596,0.05838573,b'success',0
355,39.166,b'management',b'married',b'secondary',b'no',3226.593,b'no',b'no',b'cellular',14.783314,b'jul',532.61224,2.1269834,-0.43476915,0.15870035,b'success',0
356,37.864887,b'management',b'married',b'secondary',b'no',1525.0507,b'no',b'no',b'cellular',14.875047,b'jul',422.9613,1.6018213,-0.8008568,0.062458962,b'success',0
357,37.63553,b'management',b'married',b'primary',b'no',1523.0188,b'no',b'no',b'cellular',14.725687,b'jul',385.69162,1.5718786,-0.83669376,0.0550583,b'success',0
358,41.85844,b'management',b'divorced',b'secondary',b'no',5986.3853,b'no',b'no',b'cellular',14.591796,b'jul',601.4538,2.369742,0.16585684,0.351765,b'success',0
359,38.414066,b'management',b'married',b'secondary',b'no',2707.7737,b'no',b'no',b'cellular',15.073234,b'jul',450.76685,1.6301214,-0.68464017,0.07880926,b'success',0
360,38.693573,b'management',b'married',b'secondary',b'no',1438.646,b'no',b'no',b'cellular',14.61091,b'jul',420.60333,1.7717379,-0.6655133,0.076227635,b'success',0
361,39.871418,b'management',b'married',b'secondary',b'no',3816.0212,b'no',b'no',b'cellular',15.172064,b'jul',510.66574,1.8633288,-0.32645273,0.19708052,b'success',0
362,38.9034,b'management',b'married',b'secondary',b'no',3066.0933,b'no',b'no',b'cellular',14.920667,b'jul',509.03253,2.1561537,-0.4317286,0.15405342,b'success',0
363,37.625183,b'management',b'married',b'secondary',b'no',1524.404,b'no',b'no',b'cellular',15.134405,b'jul',392.50174,1.434011,-0.85548276,0.05150959,b'success',0
364,38.1263,b'management',b'married',b'secondary',b'no',2112.2136,b'no',b'no',b'cellular',15.072557,b'jul',419.78696,1.6415607,-0.7282994,0.1050435,b'success',0
365,38.841877,b'management',b'married',b'secondary',b'no',1690.1199,b'no',b'no',b'cellular',15.078748,b'jul',404.4945,1.546206,-0.8122394,0.06723702,b'success',0
366,40.27195,b'management',b'divorced',b'secondary',b'no',3010.7322,b'no',b'no',b'cellular',15.082242,b'jul',498.83362,1.8955479,-0.6560018,0.1444973,b'success',0
367,38.007877,b'management',b'married',b'secondary',b'no',1385.9896,b'no',b'no',b'cellular',14.479633,b'jul',387.0015,1.5879632,-0.78128815,0.081431866,b'success',0
368,38.40468,b'management',b'married',b'secondary',b'no',1523.5046,b'no',b'no',b'cellular',14.640772,b'jul',425.4993,1.6816549,-0.7873173,0.0695236,b'success',0
369,37.181927,b'management',b'married',b'primary',b'no',591.8975,b'no',b'no',b'cellular',14.619161,b'jul',364.0859,1.5009621,-0.85527486,0.04838705,b'success',0
370,40.929745,b'management',b'married',b'secondary',b'no',4332.4604,b'no',b'no',b'cellular',14.767492,b'jul',582.45044,2.2491672,-0.27052736,0.22778139,b'success',0
371,36.62316,b'management',b'married',b'secondary',b'no',1005.28937,b'no',b'no',b'cellular',14.434228,b'jul',381.19727,1.6560507,-0.7656956,0.05684495,b'success',0
372,40.62429,b'management',b'married',b'secondary',b'no',4526.679,b'no',b'no',b'cellular',14.974336,b'jul',597.47314,2.305468,-0.048567057,0.3764093,b'success',0
373,36.929943,b'management',b'married',b'primary',b'no',55.73298,b'no',b'no',b'cellular',14.794608,b'jul',328.7207,1.405929,-0.90435046,0.037913024,b'success',0
374,39.383118,b'management',b'married',b'secondary',b'no',2490.9805,b'no',b'no',b'cellular',14.955418,b'jul',473.7975,1.9323438,-0.4879918,0.1704283,b'success',0
375,37.230137,b'housemaid',b'married',b'secondary',b'no',69.91384,b'no',b'no',b'cellular',14.73584,b'jul',361.74667,1.4070506,-0.8732583,0.045387447,b'success',0
376,38.327522,b'management',b'married',b'secondary',b'no',1786.8549,b'no',b'no',b'cellular',14.589745,b'jul',468.88336,1.5989332,-0.75990033,0.093963,b'success',0
377,37.94872,b'management',b'married',b'secondary',b'no',1074.0238,b'no',b'no',b'cellular',14.863267,b'jul',421.59106,1.696956,-0.5837302,0.11995956,b'success',0
378,38.85978,b'management',b'married',b'secondary',b'no',1804.64,b'no',b'no',b'cellular',14.530693,b'jul',441.6075,1.5617216,-0.7717507,0.06039366,b'success',0
379,38.04977,b'housemaid',b'married',b'primary',b'no',854.7949,b'no',b'no',b'cellular',14.82748,b'jul',383.39386,1.465733,-0.79914165,0.083030015,b'success',0
380,38.774937,b'housemaid',b'married',b'secondary',b'no',3686.5583,b'no',b'no',b'cellular',15.21192,b'jul',482.76025,2.028336,-0.5772333,0.14680848,b'success',0
381,39.254047,b'management',b'married',b'secondary',b'no',2595.4036,b'no',b'no',b'cellular',14.903563,b'jul',472.6947,1.8687888,-0.5675919,0.11835322,b'success',0
382,39.427483,b'management',b'married',b'secondary',b'no',3507.0195,b'no',b'no',b'cellular',15.286576,b'jul',519.2495,1.9642489,-0.34659314,0.18009096,b'success',0
383,37.138004,b'housemaid',b'married',b'primary',b'no',-123.44482,b'no',b'no',b'cellular',15.328812,b'jul',321.95132,1.4579818,-0.88765544,0.030115746,b'success',0
384,37.900124,b'management',b'married',b'secondary',b'no',1956.2604,b'no',b'no',b'cellular',14.694613,b'jul',447.2152,1.6744303,-0.6202688,0.10818243,b'success',0
385,38.366062,b'management',b'married',b'secondary',b'no',1384.066,b'no',b'no',b'cellular',14.549173,b'jul',396.68536,1.7061745,-0.6749728,0.072810054,b'success',0
386,37.409115,b'management',b'married',b'secondary',b'no',1405.5442,b'no',b'no',b'cellular',15.135314,b'jul',416.57916,1.5767105,-0.8619017,0.047641248,b'success',0
387,36.801414,b'housemaid',b'divorced',b'primary',b'no',-919.62134,b'no',b'no',b'cellular',14.974287,b'jul',329.65933,1.3369029,-0.8406439,0.044584274,b'success',0
388,38.209843,b'management',b'married',b'secondary',b'no',1606.978,b'no',b'no',b'cellular',14.788842,b'jul',411.30405,1.6316032,-0.8412936,0.07119551,b'success',0
389,39.81852,b'management',b'married',b'secondary',b'no',4213.6895,b'no',b'no',b'cellular',15.627331,b'jul',574.13403,2.2873046,-0.11343216,0.3286533,b'success',0
390,38.534126,b'housemaid',b'married',b'secondary',b'no',225.82126,b'no',b'no',b'cellular',15.411912,b'jul',354.65338,1.6457957,-0.7814441,0.06440133,b'success',0
391,40.352516,b'management',b'married',b'secondary',b'no',3754.2786,b'no',b'no',b'cellular',15.06496,b'jul',501.30328,2.100679,-0.5198786,0.19116327,b'success',0
392,36.80942,b'management',b'married',b'primary',b'no',799.5585,b'no',b'no',b'cellular',14.894435,b'jul',378.48444,1.4956352,-0.8204255,0.0484854,b'success',0
393,39.02399,b'management',b'married',b'secondary',b'no',2876.3552,b'no',b'no',b'cellular',15.13474,b'jul',496.17105,1.7653632,-0.6442554,0.15397966,b'success',0
394,37.053444,b'management',b'married',b'primary',b'no',366.86172,b'no',b'no',b'cellular',14.818604,b'jul',381.12924,1.5116421,-0.81023836,0.039879978,b'success',0
395,40.644512,b'management',b'married',b'secondary',b'no',3830.7864,b'no',b'no',b'cellular',15.275967,b'jul',533.5073,1.9119965,-0.5157726,0.15951172,b'success',0
396,40.953655,b'management',b'married',b'secondary',b'no',4717.8125,b'no',b'no',b'cellular',15.33828,b'jul',626.17,2.2478442,-0.13767862,0.3173925,b'success',0
397,39.423244,b'management',b'married',b'secondary',b'no',2618.139,b'no',b'no',b'cellular',15.179484,b'jul',491.59024,2.0254073,-0.5154607,0.15179962,b'success',0
398,38.123577,b'management',b'married',b'secondary',b'no',1347.2122,b'no',b'no',b'cellular',14.029558,b'jul',416.11688,1.576254,-0.7161372,0.06465539,b'success',0
399,38.603256,b'management',b'married',b'secondary',b'no',2380.071,b'no',b'no',b'cellular',15.264847,b'jul',454.41315,1.7912557,-0.69118905,0.08142367,b'success',0
400,37.753014,b'management',b'married',b'secondary',b'no',1626.4833,b'no',b'no',b'cellular',15.328327,b'jul',390.00436,1.4573647,-0.86158985,0.04637912,b'success',0
401,39.595734,b'management',b'married',b'secondary',b'no',2841.7075,b'no',b'no',b'cellular',15.178211,b'jul',564.0374,2.309341,0.10696889,0.31331927,b'success',0
402,39.404392,b'management',b'divorced',b'secondary',b'no',2627.6782,b'no',b'no',b'cellular',15.080561,b'jul',498.84857,2.1832564,-0.54415107,0.12503266,b'success',0
403,40.73454,b'management',b'married',b'secondary',b'no',4367.118,b'no',b'no',b'cellular',15.015004,b'jul',562.9883,2.092569,-0.27481532,0.24606586,b'success',0
404,39.017082,b'management',b'married',b'secondary',b'no',2875.502,b'no',b'no',b'cellular',14.766808,b'jul',445.0888,1.810609,-0.61850166,0.13182685,b'success',0
405,37.06287,b'housemaid',b'married',b'primary',b'no',677.0122,b'no',b'no',b'cellular',14.764782,b'jul',352.6284,1.4142882,-0.9269548,0.03127892,b'success',0
406,37.75655,b'management',b'married',b'secondary',b'no',636.0289,b'no',b'no',b'cellular',15.356647,b'jul',420.2287,1.5668157,-0.83235383,0.04729703,b'success',0
407,38.01259,b'housemaid',b'married',b'secondary',b'no',560.1186,b'no',b'no',b'cellular',15.332067,b'jul',373.34064,1.5596151,-0.82221866,0.06509796,b'success',0
408,38.819305,b'management',b'married',b'secondary',b'no',2745.491,b'no',b'no',b'cellular',15.274887,b'jul',466.0247,1.9426506,-0.5280907,0.108321756,b'success',0
409,38.48194,b'management',b'married',b'secondary',b'no',1431.5686,b'no',b'no',b'cellular',14.959693,b'jul',397.65945,1.7474179,-0.7316258,0.08879155,b'success',0
410,38.468105,b'management',b'married',b'secondary',b'no',2325.6128,b'no',b'no',b'cellular',15.13822,b'jul',455.8416,1.8369615,-0.5730493,0.12244284,b'success',0
411,38.80857,b'housemaid',b'married',b'secondary',b'no',2142.276,b'no',b'no',b'cellular',14.49306,b'jul',426.06445,1.5964794,-0.7665272,0.070572644,b'success',0
412,35.541706,b'housemaid',b'married',b'primary',b'no',-1111.5718,b'no',b'no',b'cellular',14.404767,b'jul',291.10422,1.2790389,-0.95520926,0.016439393,b'success',0
413,38.703667,b'management',b'married',b'secondary',b'no',2156.5618,b'no',b'no',b'cellular',14.964859,b'jul',469.30402,2.035692,-0.44490433,0.12519658,b'success',0
414,36.576275,b'housemaid',b'married',b'primary',b'no',91.67752,b'no',b'no',b'cellular',15.010005,b'jul',323.97278,1.2929764,-0.93287617,0.01725119,b'success',0
415,37.050606,b'housemaid',b'married',b'secondary',b'no',1005.46,b'no',b'no',b'cellular',15.647047,b'jul',349.9648,1.509678,-0.85779566,0.048682094,b'success',0
416,39.816875,b'management',b'married',b'secondary',b'no',3180.725,b'no',b'no',b'cellular',14.981529,b'jul',534.3634,1.9257234,-0.5607312,0.13931766,b'success',0
417,39.57325,b'management',b'married',b'secondary',b'no',2523.3503,b'no',b'no',b'cellular',15.064894,b'jul',464.77652,1.7358621,-0.62879276,0.11757463,b'success',0
418,37.580795,b'management',b'married',b'secondary',b'no',1431.91,b'no',b'no',b'cellular',14.997142,b'jul',420.4647,1.7340126,-0.6098738,0.11014938,b'success',0
419,36.706196,b'housemaid',b'married',b'secondary',b'no',213.62308,b'no',b'no',b'cellular',14.241959,b'jul',339.90808,1.3130355,-0.92595154,0.022316014,b'success',0
420,38.193962,b'management',b'married',b'secondary',b'no',1239.9137,b'no',b'no',b'cellular',14.490175,b'jul',378.00412,1.3791201,-0.896893,0.040961802,b'success',0
421,38.908188,b'management',b'married',b'secondary',b'no',3074.303,b'no',b'no',b'cellular',14.938817,b'jul',484.19955,2.0235004,-0.51603246,0.1463905,b'success',0
422,39.642338,b'management',b'married',b'secondary',b'no',3899.104,b'no',b'no',b'cellular',14.766079,b'jul',545.89886,2.093153,-0.23804285,0.2615638,b'success',0
423,38.17396,b'management',b'married',b'secondary',b'no',842.6558,b'no',b'no',b'cellular',14.866064,b'jul',407.3168,1.6176491,-0.7538192,0.08972585,b'success',0
424,39.57133,b'management',b'married',b'secondary',b'no',3061.419,b'no',b'no',b'cellular',15.229004,b'jul',502.4789,1.86164,-0.55758667,0.17263293,b'success',0
425,37.773613,b'housemaid',b'married',b'secondary',b'no',832.25653,b'no',b'no',b'cellular',15.292078,b'jul',399.03983,1.6450012,-0.79241085,0.06889254,b'success',0
426,40.32703,b'management',b'married',b'secondary',b'no',3851.48,b'no',b'no',b'cellular',14.989508,b'jul',575.4955,2.1943483,-0.20415497,0.19958839,b'success',0
427,38.49854,b'management',b'married',b'secondary',b'no',3092.062,b'no',b'no',b'cellular',15.051032,b'jul',534.3794,2.0396535,-0.44586587,0.15373379,b'success',0
428,40.05664,b'management',b'married',b'secondary',b'no',4371.4253,b'no',b'no',b'cellular',14.94237,b'jul',562.98737,2.1445222,0.0030443668,0.31528622,b'success',0
429,38.524117,b'management',b'married',b'primary',b'no',2669.2656,b'no',b'no',b'cellular',14.83192,b'jul',467.08484,1.5688132,-0.83843493,0.051968545,b'success',0
430,39.624527,b'management',b'married',b'secondary',b'no',3446.6753,b'no',b'no',b'cellular',14.637258,b'jul',516.72705,2.093469,-0.31073022,0.18986017,b'success',0
431,38.16741,b'housemaid',b'married',b'secondary',b'no',1230.8799,b'no',b'no',b'cellular',15.256761,b'jul',394.5512,1.6216457,-0.79623103,0.05960688,b'success',0
432,38.367424,b'management',b'married',b'secondary',b'no',1383.5277,b'no',b'no',b'cellular',15.23884,b'jul',403.72092,1.6734214,-0.72476506,0.08003861,b'success',0
433,39.124252,b'management',b'married',b'secondary',b'no',3168.842,b'no',b'no',b'cellular',15.342568,b'jul',499.74835,2.189219,-0.3355744,0.16415864,b'success',0
434,37.819103,b'management',b'married',b'secondary',b'no',1823.9023,b'no',b'no',b'cellular',15.0298815,b'jul',414.18,1.8301581,-0.5165782,0.10212585,b'success',0
435,39.122116,b'management',b'married',b'secondary',b'no',1615.9198,b'no',b'no',b'cellular',15.026409,b'jul',429.4616,1.6162429,-0.7828214,0.08860305,b'success',0
436,37.82282,b'housemaid',b'married',b'secondary',b'no',992.46094,b'no',b'no',b'cellular',14.703488,b'jul',360.9004,1.5445302,-0.86642355,0.047592074,b'success',0
437,37.67843,b'management',b'married',b'secondary',b'no',1213.1046,b'no',b'no',b'cellular',15.237542,b'jul',430.60468,1.702551,-0.7476342,0.078407675,b'success',0
438,36.412457,b'management',b'married',b'secondary',b'no',762.0842,b'no',b'no',b'cellular',14.818455,b'jul',359.99725,1.3966404,-0.89680636,0.037609786,b'success',0
439,37.60648,b'management',b'married',b'secondary',b'no',1365.8378,b'no',b'no',b'cellular',14.5758505,b'jul',446.74225,1.6502248,-0.672426,0.105469674,b'success',0
440,39.382095,b'management',b'married',b'secondary',b'no',2755.1384,b'no',b'no',b'cellular',14.6670885,b'jul',501.15335,1.7649937,-0.69999886,0.11297688,b'success',0
441,37.12137,b'management',b'married',b'secondary',b'no',1255.4502,b'no',b'no',b'cellular',14.732618,b'jul',415.73654,1.438381,-0.80187035,0.06366372,b'success',0
442,38.434547,b'management',b'married',b'secondary',b'no',958.06903,b'no',b'no',b'cellular',15.158442,b'jul',409.90814,1.7146833,-0.7229979,0.10688752,b'success',0
443,36.571365,b'housemaid',b'married',b'primary',b'no',583.0476,b'no',b'no',b'cellular',14.918068,b'jul',358.5739,1.4804596,-0.83380914,0.049124658,b'success',0
444,38.850315,b'management',b'married',b'secondary',b'no',1800.4613,b'no',b'no',b'cellular',14.669113,b'jul',438.56448,1.7588148,-0.6683719,0.09275824,b'success',0
445,38.07177,b'management',b'married',b'secondary',b'no',1236.1058,b'no',b'no',b'cellular',15.494491,b'jul',399.03046,1.6994394,-0.72084093,0.080022216,b'success',0
446,38.29716,b'housemaid',b'married',b'secondary',b'no',946.25165,b'no',b'no',b'cellular',14.610822,b'jul',400.3409,1.5444211,-0.781548,0.0864394,b'success',0
447,37.573135,b'housemaid',b'married',b'secondary',b'no',982.6033,b'no',b'no',b'cellular',14.514403,b'jul',372.15475,1.4513928,-0.8160596,0.062508136,b'success',0
448,40.46672,b'management',b'married',b'secondary',b'no',3788.9463,b'no',b'no',b'cellular',15.07746,b'jul',510.59598,2.036418,-0.28676963,0.20739064,b'success',0
449,37.562096,b'management',b'married',b'secondary',b'no',810.8277,b'no',b'no',b'cellular',14.872774,b'jul',357.0058,1.5289702,-0.8355243,0.042625517,b'success',0
450,39.851578,b'management',b'married',b'secondary',b'no',2352.6318,b'no',b'no',b'cellular',14.588655,b'jul',490.02972,1.9643043,-0.15233564,0.26866123,b'success',0
451,39.33704,b'management',b'married',b'secondary',b'no',3042.9673,b'no',b'no',b'cellular',14.864708,b'jul',466.00156,1.9016141,-0.5686834,0.14647245,b'success',0
452,39.169636,b'management',b'married',b'secondary',b'no',2976.7834,b'no',b'no',b'cellular',15.066472,b'jul',489.15002,1.9526801,-0.61538315,0.13885051,b'success',0
453,37.682056,b'management',b'married',b'secondary',b'no',1883.9248,b'no',b'no',b'cellular',14.80773,b'jul',456.1204,1.6194912,-0.664006,0.08467734,b'success',0
454,39.056755,b'management',b'married',b'secondary',b'no',1986.4144,b'no',b'no',b'cellular',14.716665,b'jul',463.57263,1.7258769,-0.5932417,0.119148195,b'success',0
455,37.577473,b'housemaid',b'married',b'secondary',b'no',1008.9659,b'no',b'no',b'cellular',15.010177,b'jul',374.27237,1.4697002,-0.88487476,0.052329153,b'success',0
456,38.383034,b'management',b'married',b'secondary',b'no',1100.2814,b'no',b'no',b'cellular',14.90957,b'jul',385.31595,1.4140277,-0.8912677,0.04410073,b'success',0
457,39.75589,b'management',b'married',b'secondary',b'no',2967.5298,b'no',b'no',b'cellular',14.736688,b'jul',509.22366,1.9388849,-0.41236782,0.21058694,b'success',0
458,39.75259,b'management',b'married',b'secondary',b'no',3086.0547,b'no',b'no',b'cellular',14.476712,b'jul',509.0992,2.2023659,-0.24765827,0.24178773,b'success',0
459,39.495274,b'management',b'married',b'secondary',b'no',2749.0657,b'no',b'no',b'cellular',14.845255,b'jul',473.72244,1.8847903,-0.4048314,0.15041456,b'success',0
460,38.389538,b'housemaid',b'married',b'secondary',b'no',2391.4585,b'no',b'no',b'cellular',14.569292,b'jul',454.24286,1.667636,-0.6948793,0.10707602,b'success',0
461,37.88214,b'management',b'married',b'secondary',b'no',1349.9729,b'no',b'no',b'cellular',15.14681,b'jul',441.15814,1.6384823,-0.7063658,0.08337423,b'success',0
462,38.4456,b'housemaid',b'married',b'secondary',b'no',1775.2279,b'no',b'no',b'cellular',14.629906,b'jul',451.60434,1.8750453,-0.40010166,0.12210682,b'success',0
463,36.81534,b'management',b'married',b'secondary',b'no',351.88647,b'no',b'no',b'cellular',14.562456,b'jul',345.29254,1.4979818,-0.7923589,0.051501393,b'success',0
464,37.919025,b'management',b'married',b'secondary',b'no',659.66364,b'no',b'no',b'cellular',14.957029,b'jul',383.64362,1.4983957,-0.7998433,0.063262135,b'success',0
465,37.06272,b'housemaid',b'married',b'secondary',b'no',140.92319,b'no',b'no',b'cellular',13.91218,b'jul',374.11642,1.3622187,-0.86351293,0.049452484,b'success',0
466,39.12106,b'management',b'married',b'secondary',b'no',2171.117,b'no',b'no',b'cellular',15.176525,b'jul',466.37207,1.7907938,-0.66475964,0.10092929,b'success',0
467,38.498383,b'management',b'married',b'secondary',b'no',2339.8525,b'no',b'no',b'cellular',14.796044,b'jul',453.53784,1.937754,-0.24123932,0.22767484,b'success',0
468,39.494003,b'housemaid',b'married',b'secondary',b'no',1001.36334,b'no',b'no',b'cellular',14.922597,b'jul',457.76544,1.6308585,-0.64604855,0.11427179,b'success',0
469,38.501392,b'management',b'married',b'secondary',b'no',2104.119,b'no',b'no',b'cellular',15.17102,b'jul',460.86508,2.0146165,-0.48440552,0.11536181,b'success',0
470,38.783794,b'management',b'married',b'secondary',b'no',2692.5098,b'no',b'no',b'cellular',14.585408,b'jul',464.62396,1.64157,-0.7698016,0.07644072,b'success',0
471,38.8684,b'management',b'married',b'secondary',b'no',2394.3242,b'no',b'no',b'cellular',14.918372,b'jul',505.02536,1.9097644,-0.5739589,0.13159737,b'success',0
472,39.53841,b'management',b'married',b'secondary',b'no',2628.082,b'no',b'no',b'cellular',14.951115,b'jul',499.49875,1.9762388,-0.41382313,0.16560107,b'success',0
473,36.947342,b'housemaid',b'married',b'primary',b'no',-872.7096,b'no',b'no',b'cellular',14.633121,b'jul',331.75098,1.3088171,-0.91294134,0.030975685,b'success',0
474,38.965317,b'management',b'married',b'secondary',b'no',1891.6718,b'no',b'no',b'cellular',15.338811,b'jul',419.3342,1.8413813,-0.6673324,0.08223504,b'success',0
475,39.40383,b'management',b'married',b'secondary',b'no',1953.4702,b'no',b'no',b'cellular',15.001434,b'jul',481.87454,1.7946684,-0.47905207,0.14183372,b'success',0
476,37.36146,b'management',b'married',b'secondary',b'no',-67.25316,b'no',b'no',b'cellular',14.932124,b'jul',322.25443,1.4246079,-0.84508777,0.05895123,b'success',0
477,39.27425,b'management',b'married',b'secondary',b'no',4018.0754,b'no',b'no',b'cellular',15.461181,b'jul',518.8118,2.1822088,-0.5218797,0.15284047,b'success',0
478,38.637806,b'management',b'married',b'secondary',b'no',2139.318,b'no',b'no',b'cellular',14.687525,b'jul',379.4377,1.6892768,-0.75436497,0.070064515,b'success',0
479,38.737034,b'management',b'married',b'secondary',b'no',1311.2349,b'no',b'no',b'cellular',15.338191,b'jul',435.6582,1.7446963,-0.7656956,0.089627504,b'success',0
480,37.9335,b'management',b'married',b'secondary',b'no',1591.3069,b'no',b'no',b'cellular',15.246992,b'jul',438.2492,1.7427598,-0.5341978,0.15628263,b'success',0
481,37.749905,b'management',b'married',b'secondary',b'no',1678.3779,b'no',b'no',b'cellular',14.928292,b'jul',417.3255,1.5941254,-0.64056516,0.09145513,b'success',0
482,37.10341,b'housemaid',b'married',b'secondary',b'no',1834.4001,b'no',b'no',b'cellular',15.213901,b'jul',421.11002,1.6826749,-0.6942816,0.08892268,b'success',0
483,38.54028,b'management',b'married',b'secondary',b'no',1275.891,b'no',b'no',b'cellular',14.663751,b'jul',435.84683,1.5612522,-0.69558096,0.08084178,b'success',0
484,38.13996,b'housemaid',b'married',b'secondary',b'no',-8.967196,b'no',b'no',b'cellular',14.338528,b'jul',341.42798,1.3819859,-0.8975342,0.042609125,b'success',0
485,38.770557,b'management',b'married',b'secondary',b'no',3030.0173,b'no',b'no',b'cellular',14.901778,b'jul',536.89056,1.9181736,-0.4932413,0.13863742,b'success',0
486,40.59842,b'management',b'married',b'secondary',b'no',1914.9225,b'no',b'no',b'cellular',15.038994,b'jul',444.3435,1.8482234,-0.63851213,0.13612136,b'success',0
487,38.558483,b'management',b'married',b'secondary',b'no',2471.485,b'no',b'no',b'cellular',15.501922,b'jul',458.46313,1.8326378,-0.4218533,0.1525946,b'success',0
488,38.931213,b'management',b'married',b'secondary',b'no',2152.8064,b'no',b'no',b'cellular',14.821656,b'jul',461.0543,1.6556054,-0.73697925,0.077579916,b'success',0
489,38.53496,b'management',b'married',b'secondary',b'no',1186.0297,b'no',b'no',b'cellular',14.360067,b'jul',444.49066,1.628026,-0.6175401,0.11851713,b'success',0
490,37.668396,b'management',b'married',b'secondary',b'no',1669.5117,b'no',b'no',b'cellular',14.853113,b'jul',423.93674,1.5310951,-0.76346064,0.062467158,b'success',0
